pkg_name,pkg_vig_any,pkg_vig_name,pkg_vig_url,words_cnt,error_msg
shiny.semantic,0,NA,NA,NA,NA
blandr,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/blandr/vignettes/introduction.html,935,NA
MVisAGe,1,vignettes/MVisAGe_vignette.pdf,https://cran.r-project.org/web/packages/MVisAGe/vignettes/MVisAGe_vignette.pdf,2084,NA
readtext,1,vignettes/readtext_vignette.html,https://cran.r-project.org/web/packages/readtext/vignettes/readtext_vignette.html,2581,NA
ROI.plugin.alabama,0,NA,NA,NA,NA
writexl,0,NA,NA,NA,NA
BIEN,1,vignettes/BIEN.html,https://cran.r-project.org/web/packages/BIEN/vignettes/BIEN.html,239,NA
BIEN,1,vignettes/BIEN_tutorial.html,https://cran.r-project.org/web/packages/BIEN/vignettes/BIEN_tutorial.html,2081,NA
tidyquant,1,vignettes/TQ00-introduction-to-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ00-introduction-to-tidyquant.html,513,NA
tidyquant,1,vignettes/TQ01-core-functions-in-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ01-core-functions-in-tidyquant.html,2230,NA
tidyquant,1,vignettes/TQ02-quant-integrations-in-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ02-quant-integrations-in-tidyquant.html,2194,NA
tidyquant,1,vignettes/TQ03-scaling-and-modeling-with-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ03-scaling-and-modeling-with-tidyquant.html,1420,NA
tidyquant,1,vignettes/TQ04-charting-with-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ04-charting-with-tidyquant.html,2633,NA
tidyquant,1,vignettes/TQ05-performance-analysis-with-tidyquant.html,https://cran.r-project.org/web/packages/tidyquant/vignettes/TQ05-performance-analysis-with-tidyquant.html,2662,NA
coga,1,vignettes/quick_guide.pdf,https://cran.r-project.org/web/packages/coga/vignettes/quick_guide.pdf,554,NA
DescriptiveStats.OBeu,1,vignettes/DescriptiveStats.html,https://cran.r-project.org/web/packages/DescriptiveStats.OBeu/vignettes/DescriptiveStats.html,687,NA
DescriptiveStats.OBeu,1,vignettes/DescriptiveStatsOPENCPU.html,https://cran.r-project.org/web/packages/DescriptiveStats.OBeu/vignettes/DescriptiveStatsOPENCPU.html,153,NA
DescriptiveStats.OBeu,1,vignettes/DescriptiveStatsObeu.html,https://cran.r-project.org/web/packages/DescriptiveStats.OBeu/vignettes/DescriptiveStatsObeu.html,517,NA
gdpc,0,NA,NA,NA,NA
LeArEst,0,NA,NA,NA,NA
preference,0,NA,NA,NA,NA
CondIndTests,0,NA,NA,NA,NA
dlib,0,NA,NA,NA,NA
gWQS,1,vignettes/gwqs-vignette.html,https://cran.r-project.org/web/packages/gWQS/vignettes/gwqs-vignette.html,1321,NA
lmvar,1,vignettes/Intro.html,https://cran.r-project.org/web/packages/lmvar/vignettes/Intro.html,2490,NA
lmvar,1,vignettes/Math.pdf,https://cran.r-project.org/web/packages/lmvar/vignettes/Math.pdf,1048,NA
nardl,0,NA,NA,NA,NA
sensors4plumes,0,NA,NA,NA,NA
imagine,1,vignettes/vignette.html,https://cran.r-project.org/web/packages/imagine/vignettes/vignette.html,384,NA
optional,1,vignettes/UserGuide.html,https://cran.r-project.org/web/packages/optional/vignettes/UserGuide.html,202,NA
FactoInvestigate,0,NA,NA,NA,NA
pbdRPC,1,vignettes/pbdRPC-guide.pdf,https://cran.r-project.org/web/packages/pbdRPC/vignettes/pbdRPC-guide.pdf,3744,NA
rpms,1,vignettes/rpms_2018_01_22.pdf,https://cran.r-project.org/web/packages/rpms/vignettes/rpms_2018_01_22.pdf,2007,NA
DAC,0,NA,NA,NA,NA
olsrr,1,vignettes/heteroskedasticity.html,https://cran.r-project.org/web/packages/olsrr/vignettes/heteroskedasticity.html,475,NA
olsrr,1,vignettes/influence_measures.html,https://cran.r-project.org/web/packages/olsrr/vignettes/influence_measures.html,479,NA
olsrr,1,vignettes/intro.html,https://cran.r-project.org/web/packages/olsrr/vignettes/intro.html,389,NA
olsrr,1,vignettes/regression_diagnostics.html,https://cran.r-project.org/web/packages/olsrr/vignettes/regression_diagnostics.html,871,NA
olsrr,1,vignettes/residual_diagnostics.html,https://cran.r-project.org/web/packages/olsrr/vignettes/residual_diagnostics.html,144,NA
olsrr,1,vignettes/variable_selection.html,https://cran.r-project.org/web/packages/olsrr/vignettes/variable_selection.html,679,NA
ProjectionBasedClustering,0,NA,NA,NA,NA
SurvDisc,0,NA,NA,NA,NA
glm.predict,0,NA,NA,NA,NA
jsonld,0,NA,NA,NA,NA
weco,1,vignettes/weco-vignette.html,https://cran.r-project.org/web/packages/weco/vignettes/weco-vignette.html,427,NA
AR,0,NA,NA,NA,NA
mrbsizeR,1,vignettes/mrbsizeR.html,https://cran.r-project.org/web/packages/mrbsizeR/vignettes/mrbsizeR.html,3200,NA
PLMIX,0,NA,NA,NA,NA
PLmixed,1,vignettes/PLmixed_intro.html,https://cran.r-project.org/web/packages/PLmixed/vignettes/PLmixed_intro.html,1546,NA
pointblank,0,NA,NA,NA,NA
RAC,1,vignettes/vignette.html,https://cran.r-project.org/web/packages/RAC/vignettes/vignette.html,1427,NA
brt,1,vignettes/brt.html,https://cran.r-project.org/web/packages/brt/vignettes/brt.html,294,NA
estprod,0,NA,NA,NA,NA
IMIFA,1,vignettes/IMIFA.html,https://cran.r-project.org/web/packages/IMIFA/vignettes/IMIFA.html,2421,NA
Jdmbs,1,vignettes/Jdmbs-vignette.pdf,https://cran.r-project.org/web/packages/Jdmbs/vignettes/Jdmbs-vignette.pdf,774,NA
nprobust,0,NA,NA,NA,NA
sbart,0,NA,NA,NA,NA
BBMV,0,NA,NA,NA,NA
convexjlr,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/convexjlr/vignettes/my-vignette.html,539,NA
predtoolsTS,0,NA,NA,NA,NA
sqlscore,0,NA,NA,NA,NA
mathpix,0,NA,NA,NA,NA
mrgsolve,0,NA,NA,NA,NA
vdiffr,0,NA,NA,NA,NA
FHDI,0,NA,NA,NA,NA
SpatialFloor,0,NA,NA,NA,NA
edpclient,0,NA,NA,NA,NA
enviGCMS,1,vignettes/GCMSDA.html,https://cran.r-project.org/web/packages/enviGCMS/vignettes/GCMSDA.html,820,NA
lavaanPlot,1,vignettes/Intro_to_lavaanPlot.html,https://cran.r-project.org/web/packages/lavaanPlot/vignettes/Intro_to_lavaanPlot.html,775,NA
MiRKAT,1,vignettes/MiRKAT.pdf,https://cran.r-project.org/web/packages/MiRKAT/vignettes/MiRKAT.pdf,1618,NA
MittagLeffleR,1,vignettes/MLdist.html,https://cran.r-project.org/web/packages/MittagLeffleR/vignettes/MLdist.html,364,NA
MittagLeffleR,1,vignettes/parametrisation.pdf,https://cran.r-project.org/web/packages/MittagLeffleR/vignettes/parametrisation.pdf,198,NA
MittagLeffleR,1,vignettes/probsNquantiles.pdf,https://cran.r-project.org/web/packages/MittagLeffleR/vignettes/probsNquantiles.pdf,271,NA
nowcasting,0,NA,NA,NA,NA
survivALL,1,vignettes/basic-usage.html,https://cran.r-project.org/web/packages/survivALL/vignettes/basic-usage.html,534,NA
survivALL,1,vignettes/bootstrapping-and-hr-thresholds.html,https://cran.r-project.org/web/packages/survivALL/vignettes/bootstrapping-and-hr-thresholds.html,178,NA
survivALL,1,vignettes/rationale.html,https://cran.r-project.org/web/packages/survivALL/vignettes/rationale.html,750,NA
worms,0,NA,NA,NA,NA
EpiCurve,1,vignettes/EpiCurve.pdf,https://cran.r-project.org/web/packages/EpiCurve/vignettes/EpiCurve.pdf,1023,NA
MARX,0,NA,NA,NA,NA
VarReg,0,NA,NA,NA,NA
APML0,0,NA,NA,NA,NA
komadown,1,vignettes/scrartcl.pdf,https://cran.r-project.org/web/packages/komadown/vignettes/scrartcl.pdf,1321,NA
leaflet.esri,0,NA,NA,NA,NA
rpql,0,NA,NA,NA,NA
leaflet.extras,0,NA,NA,NA,NA
s2,0,NA,NA,NA,NA
interflex,0,NA,NA,NA,NA
utilsIPEA,0,NA,NA,NA,NA
wiqid,0,NA,NA,NA,NA
ClusVis,0,NA,NA,NA,NA
denseFLMM,0,NA,NA,NA,NA
mschart,1,vignettes/details.html,https://cran.r-project.org/web/packages/mschart/vignettes/details.html,883,NA
mschart,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/mschart/vignettes/introduction.html,265,NA
esmprep,0,NA,NA,NA,NA
HiCblock,0,NA,NA,NA,NA
HiCglmi,0,NA,NA,NA,NA
stampr,0,NA,NA,NA,NA
bioOED,1,vignettes/vignette_bioOED.html,https://cran.r-project.org/web/packages/bioOED/vignettes/vignette_bioOED.html,1646,NA
genderBR,0,NA,NA,NA,NA
uncmbb,0,NA,NA,NA,NA
brglm2,1,vignettes/iteration.html,https://cran.r-project.org/web/packages/brglm2/vignettes/iteration.html,1187,NA
brglm2,1,vignettes/multinomial.html,https://cran.r-project.org/web/packages/brglm2/vignettes/multinomial.html,1100,NA
brglm2,1,vignettes/separation.html,https://cran.r-project.org/web/packages/brglm2/vignettes/separation.html,667,NA
classiFunc,1,vignettes/classiFunc.html,https://cran.r-project.org/web/packages/classiFunc/vignettes/classiFunc.html,1178,NA
corehunter,0,NA,NA,NA,NA
meltt,0,NA,NA,NA,NA
sglg,0,NA,NA,NA,NA
foghorn,1,vignettes/quick_start.html,https://cran.r-project.org/web/packages/foghorn/vignettes/quick_start.html,299,NA
yesno,0,NA,NA,NA,NA
fpp2,0,NA,NA,NA,NA
gldrm,0,NA,NA,NA,NA
MultiVarSel,1,vignettes/MultiVarSel.pdf,https://cran.r-project.org/web/packages/MultiVarSel/vignettes/MultiVarSel.pdf,985,NA
survtmle,1,vignettes/survtmle_intro.html,https://cran.r-project.org/web/packages/survtmle/vignettes/survtmle_intro.html,2913,NA
tsensembler,0,NA,NA,NA,NA
bioimagetools,1,vignettes/readwriteplot.html,https://cran.r-project.org/web/packages/bioimagetools/vignettes/readwriteplot.html,196,NA
di,1,vignettes/di-vignette.html,https://cran.r-project.org/web/packages/di/vignettes/di-vignette.html,222,NA
snpReady,1,vignettes/snpReady-vignette.html,https://cran.r-project.org/web/packages/snpReady/vignettes/snpReady-vignette.html,1617,NA
nmw,0,NA,NA,NA,NA
swmmr,1,vignettes/How_swmmr_reads_and_writes_files.html,https://cran.r-project.org/web/packages/swmmr/vignettes/How_swmmr_reads_and_writes_files.html,220,NA
swmmr,1,vignettes/How_to_autocalibrate_a_SWMM_model_with_swmmr.html,https://cran.r-project.org/web/packages/swmmr/vignettes/How_to_autocalibrate_a_SWMM_model_with_swmmr.html,715,NA
swmmr,1,vignettes/How_to_convert_between_GIS_data_and_SWMM_with_swmmr.html,https://cran.r-project.org/web/packages/swmmr/vignettes/How_to_convert_between_GIS_data_and_SWMM_with_swmmr.html,806,NA
AnnotationBustR,1,vignettes/AnnotationBustR-vignette.html,https://cran.r-project.org/web/packages/AnnotationBustR/vignettes/AnnotationBustR-vignette.html,1723,NA
esvis,0,NA,NA,NA,NA
SentimentAnalysis,1,vignettes/SentimentAnalysis.html,https://cran.r-project.org/web/packages/SentimentAnalysis/vignettes/SentimentAnalysis.html,2603,NA
spc4sts,0,NA,NA,NA,NA
textstem,0,NA,NA,NA,NA
ggconf,1,vignettes/Introduction-to-ggconf.html,https://cran.r-project.org/web/packages/ggconf/vignettes/Introduction-to-ggconf.html,230,NA
liureg,0,NA,NA,NA,NA
ReinforcementLearning,1,vignettes/ReinforcementLearning.html,https://cran.r-project.org/web/packages/ReinforcementLearning/vignettes/ReinforcementLearning.html,1343,NA
tint,1,vignettes/tintHTML.html,https://cran.r-project.org/web/packages/tint/vignettes/tintHTML.html,1371,NA
tint,1,vignettes/tintPDF.pdf,https://cran.r-project.org/web/packages/tint/vignettes/tintPDF.pdf,1660,NA
alfred,1,vignettes/alfred.html,https://cran.r-project.org/web/packages/alfred/vignettes/alfred.html,134,NA
eply,1,vignettes/eply.html,https://cran.r-project.org/web/packages/eply/vignettes/eply.html,336,NA
RWildbook,1,vignettes/RWildbook_demo1_vignette.html,https://cran.r-project.org/web/packages/RWildbook/vignettes/RWildbook_demo1_vignette.html,171,NA
RWildbook,1,vignettes/RWildbook_demo2_vignette.html,https://cran.r-project.org/web/packages/RWildbook/vignettes/RWildbook_demo2_vignette.html,280,NA
bsplus,0,NA,NA,NA,NA
kernplus,0,NA,NA,NA,NA
bigKRLS,1,vignettes/bigKRLS_basics.html,https://cran.r-project.org/web/packages/bigKRLS/vignettes/bigKRLS_basics.html,783,NA
data.world,1,vignettes/query.html,https://cran.r-project.org/web/packages/data.world/vignettes/query.html,444,NA
data.world,1,vignettes/quickstart.html,https://cran.r-project.org/web/packages/data.world/vignettes/quickstart.html,223,NA
factorMerger,1,vignettes/brca.html,https://cran.r-project.org/web/packages/factorMerger/vignettes/brca.html,276,NA
factorMerger,1,vignettes/factorMerger.html,https://cran.r-project.org/web/packages/factorMerger/vignettes/factorMerger.html,1018,NA
factorMerger,1,vignettes/pisa2012.html,https://cran.r-project.org/web/packages/factorMerger/vignettes/pisa2012.html,190,NA
fbar,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/fbar/vignettes/Introduction.html,487,NA
fbar,1,vignettes/Multi-Objective_Optimization_case_study.html,https://cran.r-project.org/web/packages/fbar/vignettes/Multi-Objective_Optimization_case_study.html,440,NA
fbar,1,vignettes/Tutorial.html,https://cran.r-project.org/web/packages/fbar/vignettes/Tutorial.html,271,NA
ForestTools,1,vignettes/inventoryAttributes.html,https://cran.r-project.org/web/packages/ForestTools/vignettes/inventoryAttributes.html,657,NA
ForestTools,1,vignettes/polygonalCrownMaps.html,https://cran.r-project.org/web/packages/ForestTools/vignettes/polygonalCrownMaps.html,338,NA
ForestTools,1,vignettes/treetopAnalysis.html,https://cran.r-project.org/web/packages/ForestTools/vignettes/treetopAnalysis.html,1828,NA
APfun,0,NA,NA,NA,NA
epidata,0,NA,NA,NA,NA
toxplot,0,NA,NA,NA,NA
UncertainInterval,1,vignettes/UI-vignette.html,https://cran.r-project.org/web/packages/UncertainInterval/vignettes/UI-vignette.html,3725,NA
sparseFLMM,0,NA,NA,NA,NA
cvequality,1,vignettes/how_to_test_CVs.html,https://cran.r-project.org/web/packages/cvequality/vignettes/how_to_test_CVs.html,1330,NA
errorlocate,0,NA,NA,NA,NA
mstR,0,NA,NA,NA,NA
normalr,0,NA,NA,NA,NA
bindrcpp,0,NA,NA,NA,NA
geofacet,1,vignettes/docs.html,https://cran.r-project.org/web/packages/geofacet/vignettes/docs.html,6,NA
geofacet,1,vignettes/rd.html,https://cran.r-project.org/web/packages/geofacet/vignettes/rd.html,6,NA
phantom,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/phantom/vignettes/my-vignette.html,504,NA
SeqKat,1,vignettes/vignette.pdf,https://cran.r-project.org/web/packages/SeqKat/vignettes/vignette.pdf,862,NA
encode,0,NA,NA,NA,NA
productivity,0,NA,NA,NA,NA
SubTite,0,NA,NA,NA,NA
bairt,0,NA,NA,NA,NA
dfped,0,NA,NA,NA,NA
ssc,0,NA,NA,NA,NA
quotedargs,0,NA,NA,NA,NA
blob,0,NA,NA,NA,NA
interp,0,NA,NA,NA,NA
orthoDr,0,NA,NA,NA,NA
windfarmGA,0,NA,NA,NA,NA
DMRnet,0,NA,NA,NA,NA
sfdct,1,vignettes/sfdct.html,https://cran.r-project.org/web/packages/sfdct/vignettes/sfdct.html,345,NA
DPWeibull,0,NA,NA,NA,NA
GPGame,0,NA,NA,NA,NA
SetTest,0,NA,NA,NA,NA
AdapSamp,0,NA,NA,NA,NA
horserule,0,NA,NA,NA,NA
incR,1,vignettes/incR_pipeline.html,https://cran.r-project.org/web/packages/incR/vignettes/incR_pipeline.html,952,NA
RNRCS,0,NA,NA,NA,NA
descriptr,1,vignettes/descriptive-stats.html,https://cran.r-project.org/web/packages/descriptr/vignettes/descriptive-stats.html,330,NA
descriptr,1,vignettes/distributions.html,https://cran.r-project.org/web/packages/descriptr/vignettes/distributions.html,508,NA
eventdataR,1,vignettes/eventdataR.html,https://cran.r-project.org/web/packages/eventdataR/vignettes/eventdataR.html,25,NA
rarhsmm,0,NA,NA,NA,NA
gamRR,0,NA,NA,NA,NA
metScanR,0,NA,NA,NA,NA
RNAsmc,0,NA,NA,NA,NA
g2f,0,NA,NA,NA,NA
QuantTools,0,NA,NA,NA,NA
Rgb,1,vignettes/Howto.pdf,https://cran.r-project.org/web/packages/Rgb/vignettes/Howto.pdf,7308,NA
datetime,0,NA,NA,NA,NA
splithalf,1,vignettes/DPsplithalf-vignette.html,https://cran.r-project.org/web/packages/splithalf/vignettes/DPsplithalf-vignette.html,1812,NA
survidm,0,NA,NA,NA,NA
wpp2017,0,NA,NA,NA,NA
EthSEQ,1,vignettes/EthSEQ.html,https://cran.r-project.org/web/packages/EthSEQ/vignettes/EthSEQ.html,878,NA
metaviz,1,vignettes/metaviz.html,https://cran.r-project.org/web/packages/metaviz/vignettes/metaviz.html,1359,NA
MonteCarlo,1,vignettes/MonteCarlo-Vignette.html,https://cran.r-project.org/web/packages/MonteCarlo/vignettes/MonteCarlo-Vignette.html,2889,NA
rdlocrand,0,NA,NA,NA,NA
adaptiveGPCA,1,vignettes/adaptive_gpca_vignette.html,https://cran.r-project.org/web/packages/adaptiveGPCA/vignettes/adaptive_gpca_vignette.html,1259,NA
gfmR,1,vignettes/gfmr.html,https://cran.r-project.org/web/packages/gfmR/vignettes/gfmr.html,356,NA
patentsview,1,vignettes/examples.html,https://cran.r-project.org/web/packages/patentsview/vignettes/examples.html,605,NA
patentsview,1,vignettes/getting-started.html,https://cran.r-project.org/web/packages/patentsview/vignettes/getting-started.html,2200,NA
patentsview,1,vignettes/writing-queries.html,https://cran.r-project.org/web/packages/patentsview/vignettes/writing-queries.html,608,NA
assignPOP,0,NA,NA,NA,NA
bindr,0,NA,NA,NA,NA
pacotest,0,NA,NA,NA,NA
xtractomatic,1,vignettes/Usingxtractomatic.html,https://cran.r-project.org/web/packages/xtractomatic/vignettes/Usingxtractomatic.html,4425,NA
aniDom,0,NA,NA,NA,NA
gfer,1,vignettes/gfer.html,https://cran.r-project.org/web/packages/gfer/vignettes/gfer.html,75,NA
widyr,1,vignettes/intro.html,https://cran.r-project.org/web/packages/widyr/vignettes/intro.html,318,NA
widyr,1,vignettes/united_nations.html,https://cran.r-project.org/web/packages/widyr/vignettes/united_nations.html,388,NA
datetimeutils,1,vignettes/datetimeutils_examples.pdf,https://cran.r-project.org/web/packages/datetimeutils/vignettes/datetimeutils_examples.pdf,127,NA
Rcriticor,0,NA,NA,NA,NA
rmonad,1,vignettes/cheatsheet.html,https://cran.r-project.org/web/packages/rmonad/vignettes/cheatsheet.html,179,NA
rmonad,1,vignettes/gff-processing.html,https://cran.r-project.org/web/packages/rmonad/vignettes/gff-processing.html,2776,NA
rmonad,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/rmonad/vignettes/introduction.html,1898,NA
rmonad,1,vignettes/nozzle.html,https://cran.r-project.org/web/packages/rmonad/vignettes/nozzle.html,158,NA
rmonad,1,vignettes/theory_monad.html,https://cran.r-project.org/web/packages/rmonad/vignettes/theory_monad.html,716,NA
sim1000G,1,vignettes/ExtractingRegionsForSimulation.html,https://cran.r-project.org/web/packages/sim1000G/vignettes/ExtractingRegionsForSimulation.html,366,NA
sim1000G,1,vignettes/SimulatingFamilyData.html,https://cran.r-project.org/web/packages/sim1000G/vignettes/SimulatingFamilyData.html,636,NA
cronR,1,vignettes/cronR.html,https://cran.r-project.org/web/packages/cronR/vignettes/cronR.html,416,NA
EpiILM,0,NA,NA,NA,NA
wgeesel,0,NA,NA,NA,NA
lime,1,vignettes/Understanding_lime.html,https://cran.r-project.org/web/packages/lime/vignettes/Understanding_lime.html,1375,NA
anomalyDetection,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/anomalyDetection/vignettes/Introduction.html,2803,NA
ACMEeqtl,1,vignettes/ACMEeqtl.html,https://cran.r-project.org/web/packages/ACMEeqtl/vignettes/ACMEeqtl.html,374,NA
KraljicMatrix,1,vignettes/kraljic.html,https://cran.r-project.org/web/packages/KraljicMatrix/vignettes/kraljic.html,1623,NA
origami,1,vignettes/generalizedCV.html,https://cran.r-project.org/web/packages/origami/vignettes/generalizedCV.html,1690,NA
robets,0,NA,NA,NA,NA
slickR,0,NA,NA,NA,NA
adeba,0,NA,NA,NA,NA
hansard,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/hansard/vignettes/introduction.html,1024,NA
RcmdrPlugin.aRnova,1,vignettes/arnova.html,https://cran.r-project.org/web/packages/RcmdrPlugin.aRnova/vignettes/arnova.html,818,NA
tmcn,0,NA,NA,NA,NA
OpenML,1,vignettes/OpenML.html,https://cran.r-project.org/web/packages/OpenML/vignettes/OpenML.html,1830,NA
OpenML,1,vignettes/openml-cheatsheet.pdf,https://cran.r-project.org/web/packages/OpenML/vignettes/openml-cheatsheet.pdf,322,NA
rpostgisLT,1,vignettes/data-model.html,https://cran.r-project.org/web/packages/rpostgisLT/vignettes/data-model.html,740,NA
rpostgisLT,1,vignettes/explorePgtraj.html,https://cran.r-project.org/web/packages/rpostgisLT/vignettes/explorePgtraj.html,226,NA
rpostgisLT,1,vignettes/use-cases.html,https://cran.r-project.org/web/packages/rpostgisLT/vignettes/use-cases.html,1483,NA
ashr,1,vignettes/adaptive_shrinkage.html,https://cran.r-project.org/web/packages/ashr/vignettes/adaptive_shrinkage.html,520,NA
DoE.MIParray,0,NA,NA,NA,NA
fauxpas,1,vignettes/fauxpas-vignette.html,https://cran.r-project.org/web/packages/fauxpas/vignettes/fauxpas-vignette.html,415,NA
GetITRData,1,vignettes/gitrd-vignette-introduction.html,https://cran.r-project.org/web/packages/GetITRData/vignettes/gitrd-vignette-introduction.html,895,NA
ldhmm,1,vignettes/ldhmm-spx.pdf,https://cran.r-project.org/web/packages/ldhmm/vignettes/ldhmm-spx.pdf,5515,NA
idmTPreg,0,NA,NA,NA,NA
projector,0,NA,NA,NA,NA
worldmet,0,NA,NA,NA,NA
zenplots,1,vignettes/intro.html,https://cran.r-project.org/web/packages/zenplots/vignettes/intro.html,3713,NA
zenplots,1,vignettes/selected_features.html,https://cran.r-project.org/web/packages/zenplots/vignettes/selected_features.html,1139,NA
fuzzywuzzyR,1,vignettes/functionality_of_fuzzywuzzyR_package.html,https://cran.r-project.org/web/packages/fuzzywuzzyR/vignettes/functionality_of_fuzzywuzzyR_package.html,953,NA
photobiologyLamps,1,vignettes/user-guide.html,https://cran.r-project.org/web/packages/photobiologyLamps/vignettes/user-guide.html,642,NA
rospca,0,NA,NA,NA,NA
nzpullover,0,NA,NA,NA,NA
Rcssplot,1,vignettes/Rcssplot.pdf,https://cran.r-project.org/web/packages/Rcssplot/vignettes/Rcssplot.pdf,3529,NA
rpgm,0,NA,NA,NA,NA
stoRy,1,vignettes/vignette.pdf,https://cran.r-project.org/web/packages/stoRy/vignettes/vignette.pdf,853,NA
bea.R,0,NA,NA,NA,NA
CPBayes,1,vignettes/cpbayes.html,https://cran.r-project.org/web/packages/CPBayes/vignettes/cpbayes.html,2569,NA
multfisher,0,NA,NA,NA,NA
BEACH,0,NA,NA,NA,NA
lassopv,0,NA,NA,NA,NA
suncalc,0,NA,NA,NA,NA
VeryLargeIntegers,0,NA,NA,NA,NA
CircMLE,0,NA,NA,NA,NA
sNPLS,0,NA,NA,NA,NA
confSAM,1,vignettes/confSAM.pdf,https://cran.r-project.org/web/packages/confSAM/vignettes/confSAM.pdf,1488,NA
ratios,0,NA,NA,NA,NA
ggmuller,1,vignettes/ggmuller.html,https://cran.r-project.org/web/packages/ggmuller/vignettes/ggmuller.html,1001,NA
PakPC2017,1,vignettes/PakPC2017-Intro.pdf,https://cran.r-project.org/web/packages/PakPC2017/vignettes/PakPC2017-Intro.pdf,1240,NA
Brundle,0,NA,NA,NA,NA
clust.bin.pair,0,NA,NA,NA,NA
ratesci,0,NA,NA,NA,NA
EMMIXcskew,0,NA,NA,NA,NA
inferr,1,vignettes/intro.html,https://cran.r-project.org/web/packages/inferr/vignettes/intro.html,1382,NA
mopa,0,NA,NA,NA,NA
Rilostat,0,NA,NA,NA,NA
revdbayes,1,vignettes/revdbayes-kgaps-vignette.html,https://cran.r-project.org/web/packages/revdbayes/vignettes/revdbayes-kgaps-vignette.html,475,NA
revdbayes,1,vignettes/revdbayes-predictive-vignette.html,https://cran.r-project.org/web/packages/revdbayes/vignettes/revdbayes-predictive-vignette.html,1504,NA
revdbayes,1,vignettes/revdbayes-using-rcpp-vignette.html,https://cran.r-project.org/web/packages/revdbayes/vignettes/revdbayes-using-rcpp-vignette.html,1298,NA
revdbayes,1,vignettes/revdbayes-vignette.html,https://cran.r-project.org/web/packages/revdbayes/vignettes/revdbayes-vignette.html,3223,NA
swCRTdesign,0,NA,NA,NA,NA
tatoo,1,vignettes/named_regions.html,https://cran.r-project.org/web/packages/tatoo/vignettes/named_regions.html,302,NA
tatoo,1,vignettes/tatoo.html,https://cran.r-project.org/web/packages/tatoo/vignettes/tatoo.html,898,NA
fivethirtyeight,1,vignettes/bechdel.html,https://cran.r-project.org/web/packages/fivethirtyeight/vignettes/bechdel.html,1011,NA
fivethirtyeight,1,vignettes/fivethirtyeight.html,https://cran.r-project.org/web/packages/fivethirtyeight/vignettes/fivethirtyeight.html,157,NA
fivethirtyeight,1,vignettes/user_contributed_vignettes.html,https://cran.r-project.org/web/packages/fivethirtyeight/vignettes/user_contributed_vignettes.html,108,NA
tidygraph,0,NA,NA,NA,NA
npcopTest,0,NA,NA,NA,NA
vote,0,NA,NA,NA,NA
adepro,1,vignettes/adepro.html,https://cran.r-project.org/web/packages/adepro/vignettes/adepro.html,711,NA
OutliersO3,1,vignettes/O3-alphas-vignette.html,https://cran.r-project.org/web/packages/OutliersO3/vignettes/O3-alphas-vignette.html,635,NA
OutliersO3,1,vignettes/O3-newMethod-vignette.html,https://cran.r-project.org/web/packages/OutliersO3/vignettes/O3-newMethod-vignette.html,313,NA
OutliersO3,1,vignettes/O3-pcps-vignette.html,https://cran.r-project.org/web/packages/OutliersO3/vignettes/O3-pcps-vignette.html,477,NA
OutliersO3,1,vignettes/O3-vignette.html,https://cran.r-project.org/web/packages/OutliersO3/vignettes/O3-vignette.html,834,NA
PTXQC,1,vignettes/PTXQC-Basic_Guide_for_R_users.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-Basic_Guide_for_R_users.html,277,NA
PTXQC,1,vignettes/PTXQC-CustomizeReport.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-CustomizeReport.html,586,NA
PTXQC,1,vignettes/PTXQC-DragNDrop.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-DragNDrop.html,19,NA
PTXQC,1,vignettes/PTXQC-FAQ.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-FAQ.html,391,NA
PTXQC,1,vignettes/PTXQC-Input_And_Output_Data.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-Input_And_Output_Data.html,145,NA
PTXQC,1,vignettes/PTXQC-ListOfMetrics.html,https://cran.r-project.org/web/packages/PTXQC/vignettes/PTXQC-ListOfMetrics.html,3290,NA
valuer,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/valuer/vignettes/Introduction.html,1992,NA
MBC,0,NA,NA,NA,NA
multiApply,0,NA,NA,NA,NA
quantoptr,0,NA,NA,NA,NA
survivalsvm,0,NA,NA,NA,NA
aVirtualTwins,1,vignettes/full-example.html,https://cran.r-project.org/web/packages/aVirtualTwins/vignettes/full-example.html,1686,NA
gk,0,NA,NA,NA,NA
